indtypeName,entName
28.0,广州天河新生医疗美容门诊部有限公司
1.0,广州实凯贸易有限公司
4.0,自贡嘻哈吾界教育咨询有限公司
13.0,内江市东兴区一米杨光宾馆
9.0,东莞市微创智能科技有限公司
7.0,广州伯肯纳生物科技有限公司
0.0,大邑县文鼎汇食品店
1.0,揭阳市榕城区品乐五金制品商行
0.0,深圳市维雅诗内衣有限公司
29.0,惠州欣视达电子科技有限公司
1.0,广州卡卡自营服装店
1.0,广州沛芳化妆品有限公司
1.0,深圳竹芒科技有限公司
3.0,白山市浑江区印记甜品
0.0,深圳市凡茜音乐文化有限公司
0.0,中山市居源灯饰有限公司
0.0,郫都区鑫清源冷冻食品经营部
0.0,惠州市民心医药有限公司
0.0,东莞市横沥庆鑫百货商店
14.0,四川雨鼓文化传媒有限公司
0.0,高新区朴白婚纱店
9.0,华为终端有限公司
26.0,鼎湖区现代经典布艺店
1.0,经济技术开发区丽尼百货店
1.0,深圳市型色美学有限公司
9.0,深圳市十星未来科技有限公司
0.0,广州市白云区嘉禾樱木彩妆店
2.0,广州鸭题库网络科技有限公司
1.0,和田特瓦库勒国际贸易有限责任公司
0.0,遂宁绿动天科新能源汽车销售服务有限公司
0.0,白山市欣源优品食品经销有限公司
1.0,广州欣颖专属衣橱服装店
1.0,广州甲之优贸易有限公司
6.0,广州优遇安防科技有限公司
2.0,吉林省长伴未来科技有限公司
0.0,经济技术开发区铭麟商贸行
18.0,深圳市唐绣古风摄影有限公司
0.0,克拉玛依区二○一五华源便利店
11.0,四川云戈网络科技有限公司
7.0,广州市优学电子科技有限公司
4.0,四川莱运贸易集团有限公司
12.0,百事（中国）有限公司
1.0,佛山市禅城区百达优货食品贸易商行
5.0,惠州市惠阳区秋长易容颜美容店
1.0,广州凯曼迪贸易有限公司
5.0,东莞市常平米之澜婚纱摄影店
1.0,深圳来电科技有限公司
7.0,广州药师帮网络科技有限公司
6.0,采货侠（深圳）科技有限公司
0.0,南充市顺心医药连锁有限公司第5店
1.0,深圳竹芒科技有限公司
1.0,广州仁参医药连锁有限公司四会御玹堂分店
3.0,呼图壁县雪桃串串砂锅店
0.0,四川豫益健医疗器械有限公司
1.0,深圳竹芒科技有限公司
0.0,吉林省希幅服饰贸易有限公司
7.0,肩锦功夫健康科技（广州）有限公司
11.0,深圳市宝安区鲸尾电子商务商行
0.0,吉林省互强商贸有限公司
1.0,广州情香一族化妆品有限公司
0.0,长春市宽城区春城服务区超市
2.0,深圳市腾讯计算机系统有限公司
8.0,广州市梵音健身服务有限公司
1.0,吉林省祥昇医药有限公司
1.0,广州市冰涵玉服饰有限公司
2.0,深圳市腾讯计算机系统有限公司
5.0,四平市铁西区龙族美容美发店
8.0,广州市尊克健身俱乐部有限公司
0.0,大参林医药集团股份有限公司
0.0,广州市海珠区潮博百货店
0.0,普宁市富佳荣贸易有限公司
10.0,广州越秀城开房地产开发有限公司
0.0,成都家满新鲜贸易有限公司
1.0,广州凯惜服饰有限公司
1.0,万代南梦宫（上海）娱乐有限公司广州分公司
1.0,库尔勒苏宁易购商贸有限公司朝阳路店
4.0,九寨沟县塔马旅游服务有限公司
0.0,凯文美贸易（深圳）有限公司
2.0,深圳罗马仕科技有限公司
14.0,深圳市星非凡娱乐文化传媒有限公司
1.0,宜宾市翠屏区泽时尚服装店
0.0,中山火炬开发区萨尼蓓尔橱柜店
1.0,深圳市比目鱼医疗开发有限公司
9.0,东莞市铭冠电子科技有限公司
4.0,东莞市坤钰轩餐饮管理服务有限公司
6.0,珠海市海河龙珠科技发展有限公司
13.0,延边兴宿民宿管理服务有限公司
0.0,四川豫益健医疗器械有限公司
3.0,惠州市惠城区为舟餐饮店
1.0,广州诗依曼服装商行
0.0,广州唯品会电子商务有限公司
2.0,深圳市腾讯计算机系统有限公司
0.0,广州唯品会电子商务有限公司
2.0,四川艾佳佳贝科技有限公司
7.0,广州冠邦计算机科技有限公司
29.0,惠州欣视达电子科技有限公司
0.0,深圳市灯都艺术灯饰有限公司
9.0,深圳市凯度电器有限公司
15.0,中国移动通信集团广东有限公司鼎湖分公司
0.0,广州唯品会电子商务有限公司
0.0,长春欧亚卖场有限责任公司
2.0,成都银领新科技有限公司
3.0,金牛区巷巷头绍子面馆
1.0,深圳市健鹏医药有限公司
1.0,广州佰花方化妆品有限公司
1.0,深圳市盛德时代科技有限公司
6.0,广州田町生物科技有限公司
1.0,广州甲匠贸易有限公司
18.0,深圳市美松文化传播有限公司
2.0,骑驴游（广州）网络科技有限公司
0.0,广州唯品会电子商务有限公司
1.0,广州市洽宠儿贸易有限公司
3.0,哈密伊州区焰釜山自助烤肉中心
4.0,广州汽车集团股份有限公司
1.0,经济技术开发区江离商贸行
5.0,广州市科隆贝儿婴幼儿托育服务有限公司
1.0,广东东华医药连锁有限公司
7.0,佛山市富望生物科技有限公司
16.0,广州市白云区永平西西里室内儿童游艺园
4.0,新疆国美供应链管理有限公司
1.0,广州奈舍服饰有限公司
1.0,深圳市九宫鸟卫浴有限公司
0.0,松原市宁江区草根儿超市新城西路店
9.0,深圳创维-RGB电子有限公司
1.0,四会市万得利珠宝店
0.0,惠州市惠阳区淡水诺晴服装店
0.0,广州唯品会电子商务有限公司
14.0,佛山泛德文化艺术有限公司
1.0,深圳市巨弗科技有限公司
0.0,叮当智慧药房（广东）有限公司深圳宝安塘尾店
5.0,新疆提香美容有限公司
0.0,连州市盛美珠宝首饰店
4.0,北京中公教育科技有限公司白城分公司
2.0,广州交易猫信息技术有限公司
3.0,阆中市张金华酸菜面馆
17.0,广东索奇实业有限公司
0.0,广州魔童游艺设备有限公司
3.0,南澳县实在餐饮管理有限公司
3.0,广东三元麦当劳食品有限公司龙洞分店
2.0,深圳优苗康健康管理有限公司
0.0,汕头市澄海区爱尚品玩具商行
10.0,湛江市海创房地产开发有限公司
1.0,深圳市龙岗区杜卡商行
0.0,南充市顺庆区奔跑的果子生鲜超市大南街店
21.0,广州铭钻化妆品有限公司
0.0,深圳市光明区好幸福零售商行
0.0,新疆友好（集团）股份有限公司美美友好百货分公司
1.0,佛山市禅城区湘蓉琳百货商行
3.0,奇台县川味人家餐厅
0.0,南充市高坪区爱之家家具店
1.0,内江市东兴区世纪华联购物中心
1.0,广州康美丽贸易有限公司
2.0,深圳街电科技有限公司
11.0,广州异创网络科技有限公司
1.0,阳春市阳洋物语优选食品店
1.0,佛山市禅城区雾焕清服饰商行
4.0,深圳市梦趣生活科技有限公司
0.0,新疆国美电器有限公司哈密分公司
16.0,北京中公教育科技有限公司松原分公司
0.0,深圳美团优选科技有限公司
2.0,广州唯品会信息科技有限公司
0.0,广州糯米云电子商务有限公司
6.0,珠海金山软件有限公司
1.0,佛山市卡丹尼家居装饰有限公司
0.0,广州唯品会电子商务有限公司
7.0,东莞市海莫智能科技有限公司
17.0,广东志高空调有限公司
4.0,成都舞邦文化传播有限公司
0.0,台山市大众眼镜店
1.0,广州市金栢丽保健品有限公司
11.0,广州斯洛信息科技有限公司
0.0,深圳市南洋珠宝首饰有限公司
2.0,深圳市腾讯计算机系统有限公司
1.0,长春惠志商贸有限公司
0.0,喀什市悦享家居店
0.0,宜宾市翠屏区刘氏放心肉经营部
4.0,吉林省仙人掌文化传播有限公司
0.0,广州唯品会电子商务有限公司
7.0,广州柚子舍生物科技有限公司
3.0,阜康市小意思川菜馆
1.0,广州至正贸易有限公司
1.0,成都京东世纪贸易有限公司
1.0,苹果电子产品商贸（北京）有限公司深圳益田分公司
1.0,经济技术开发区淘乐嗨吃食品店
5.0,蓬安县金色童话儿童摄影馆
5.0,连州市囍悦旅拍摄影店
0.0,朝阳区小鸿体育用品经销处
28.0,广州中研皮肤病专科门诊部有限公司
1.0,东莞市非泰电子有限公司
0.0,广东康旺药业有限公司
1.0,深圳市昇润商贸有限公司
1.0,吉林市昌邑区蜜浓蜂产品经销店
0.0,深圳市惊喜网购科技有限公司
1.0,广州诺颜电子商务有限公司
11.0,北京中公教育科技有限公司云浮分公司
0.0,广州唯品会电子商务有限公司
1.0,成都昊超电子商务有限公司
11.0,广州蓝跃网络科技有限公司
2.0,广州智推网络科技有限公司
1.0,广东薇安化妆品有限公司
0.0,广州唯品会电子商务有限公司
4.0,广东唐盛停车场发展有限公司
1.0,佛山市南海区瑜茂好德家用电器店
14.0,祺麟文化传播（广州）有限公司
11.0,深圳市爱渡情感茂业科技有限公司
0.0,深圳市光明区辣小屋食品店
0.0,和田市维凯家具城
3.0,东莞市寮步鑫钰餐饮店
10.0,成都双流百信物业管理有限责任公司
4.0,广州市旅划算国际旅行社有限公司
4.0,库尔勒汇嘉时代商业投资有限公司
3.0,沈阳鱼谦餐饮有限公司长春红旗分公司
0.0,吉林省荣泰实业有限责任公司
0.0,揭阳市故乡云电子商务有限公司
5.0,深圳市南山区西丽圣梦美容院
6.0,中山市新一派科技有限公司
0.0,阳江市江城区小渔当家水产品店
4.0,广州德恩心理咨询服务有限公司
1.0,广州谷雨化妆品有限公司
1.0,白山市合兴实业股份有限公司欧亚合兴购物中心（地下超市）
0.0,双阳区欧亚购物中心茂睿名表专柜
0.0,高新区（新市区）南二路华光珠宝首饰店
4.0,广州灵猫文化咨询服务有限公司
11.0,宜宾冬泉谷网络科技有限公司
0.0,大邑县粒米生鲜超市
0.0,宜宾绿源食品有限公司邦泰国际社区分店
1.0,广州爱技艺烘焙设备有限公司
1.0,广州丽之美化妆品有限公司
0.0,汕头市唐吉电子有限公司
14.0,广州杰森动漫文化有限公司
2.0,深圳市腾讯计算机系统有限公司
0.0,江油市中坝镇好又多超市
5.0,欧蔓诗健康管理（深圳）有限公司
1.0,广州北恩化妆品有限公司
2.0,长春市峰祥科技有限公司
4.0,珠海横琴福盛酒店管理有限公司
1.0,东莞市公佳商贸有限公司
0.0,东莞雅之琪服饰有限公司
3.0,高新区（新市区）昆明路派孜餐厅
13.0,汕头市金之汇酒店管理有限公司
1.0,深圳市潮润科技有限公司
3.0,高昌区峰华正茂饭馆
0.0,A曼健身（华洋店）
0.0,佛山市南海区禧升珠宝首饰店
0.0,深圳市杰泰家居用品有限公司
1.0,成都泡泡玛特贸易有限公司
0.0,深圳市龙岗区河背志合美容美发店
5.0,佛山市高明区安菲雅乐美容美甲店
0.0,珙县巡场爱心银饰店
0.0,广州即刻电子商务有限公司
2.0,深圳街电科技有限公司
25.0,广汽埃安新能源汽车股份有限公司
0.0,潮州市好厨艺贸易有限公司
0.0,吉林市昌邑区仟金佳佳服装店
14.0,广州一兆体育有限公司
1.0,深圳云视博伟智能科技有限公司
6.0,广东元本科技有限公司
4.0,韶关市益汇农产品电子商务有限公司
0.0,自贡市高新区如水珠宝店
0.0,新茂盛生活超市
0.0,东莞市永康堂医药连锁有限公司塘厦永兴街分店
7.0,广州华购计算机科技有限公司
1.0,深圳星途乐享车辆改装有限公司
1.0,东莞市华程泰电缆有限公司
8.0,肇庆维扬体育发展有限公司
2.0,深圳瑞科时尚电子有限公司
9.0,华为终端有限公司
11.0,阳春市纽斯莱互联网科技有限公司
4.0,四川尚乐嘉教育咨询有限公司
1.0,深圳竹芒科技有限公司
17.0,比亚迪股份有限公司
0.0,深圳觅可化妆品有限公司
3.0,泸州市龙马潭区小田面馆
0.0,攀枝花康旭医药有限公司
6.0,广州小鹏智慧充电科技有限公司
0.0,乐山市五通桥区全欣通信器材经营部
21.0,广州市雅氏化妆品有限公司
1.0,广州炫雅化妆品有限公司
6.0,深圳市星华电子商务有限公司
0.0,惠州市惠城区喜提新汽车用品店
2.0,深圳市捷顺科技实业股份有限公司
0.0,南江锦辉商贸有限公司
15.0,中国移动通信集团广东有限公司惠州分公司
0.0,玛纳斯县元宝南贝尔蛋糕店
0.0,广州唯品会电子商务有限公司
0.0,阿克苏市鲜果多水果店海富花园分店
2.0,广州顶峰科技有限公司
3.0,惠州市邦信实业有限公司
2.0,广州友威信息科技有限公司
1.0,四川省爱恋珠宝有限公司
4.0,广州市明融咨询服务有限公司
2.0,北京中公教育科技有限公司四平铁西分公司
30.0,广东信德国旅汽车客运有限公司
0.0,晟蔻（广州）商贸有限公司
22.0,广东南方新媒体股份有限公司
0.0,普宁市天之乾贸易有限公司
2.0,深圳市腾讯计算机系统有限公司
0.0,长春汇宝汽车销售服务有限公司
4.0,深圳市凯伦诺科技有限公司
1.0,广州海嘉电子商务有限公司
1.0,深圳市乐呵呵科技有限公司
7.0,广州市全海电子科技有限公司
0.0,四川步步高商业有限责任公司自贡第一分公司
8.0,潮州市劲姿健身管理有限公司
0.0,长春欧亚奥特莱斯购物有限公司
26.0,广东恒芳生物科技有限公司
12.0,吉林盼盼食品有限公司
1.0,儒心（广州）商贸有限公司
2.0,广州黑鸟三维科技有限公司
1.0,广州市天河区棠下世豪贸易商行
0.0,深圳市星极贸易有限公司
2.0,自贡市郭金网络科技有限公司
8.0,宜宾星悦健身有限责任公司
1.0,深圳市黛芬妮服饰有限公司
0.0,资中县银农供销合作社有限公司
7.0,广州市优学电子科技有限公司
3.0,舒兰市魔小盐烧烤店
3.0,遂溪县遂城三顾冒菜餐饮店
0.0,朝阳区万宝超市
2.0,深圳市腾讯计算机系统有限公司
1.0,小鹏汽车销售有限公司
1.0,广州市越秀区芷凌化妆品商行
0.0,广州方舟医药有限公司
0.0,二道区巴达化妆品商行
0.0,天山区中山路天美度鞋店
6.0,惠州市亿希电子科技有限公司
1.0,佛山市昕彤佳进服装有限公司
1.0,广州森皓贸易有限公司
4.0,广东中旅旅游投资发展有限公司
1.0,四川根兴食品有限公司
0.0,惠来县英子服装商行
0.0,广州唯品会电子商务有限公司
4.0,四川新华在线网络有限责任公司
6.0,广州仟颜生物科技有限公司
0.0,广州唯品会电子商务有限公司
19.0,深圳市亿顺天科技有限公司
1.0,肇庆臻致化妆品有限公司
8.0,肇庆市蓝箭网络科技有限公司
16.0,通江县廊桥量贩歌城
0.0,深圳市慧与智能有限公司
0.0,惠州酷友网络科技有限公司
0.0,广州唯品会电子商务有限公司
3.0,南充市嘉陵区俏蜀客冒菜店
4.0,长春王府井远洋商业投资有限公司
0.0,揭阳市揭东区新亨镇钰缘兴翡翠店
0.0,广州唯品会电子商务有限公司
3.0,深圳市宝安区丰顺捆粄肠粉小吃店
12.0,四川九升食品有限公司
14.0,广州杰胜文化体育发展有限公司
2.0,成都壹可科技有限公司
3.0,汕尾红海湾经济开发区清湖酒楼有限责任公司
6.0,中山市小天才科技有限公司
0.0,广州市增城米兜莱服装经营部
1.0,广州市八月八电子商务有限公司
0.0,深圳市宝安区德福珠宝首饰店
0.0,广州唯品会电子商务有限公司
0.0,海丰县瑶芳化妆品店
28.0,广州市天河区龙洞康仁诊所
0.0,新疆鸿鼎乐农电子商务有限公司
0.0,四川申蓉圣飞汽车销售服务有限公司
7.0,佳宜（广州）生物技术有限公司
3.0,及第粉餐饮（广州）有限公司
0.0,广州越量电子商务有限公司
10.0,广州越秀城开房地产开发有限公司
3.0,额敏县羊杂一姐羊汤馆
4.0,广州市优越服务有限公司
0.0,广州唯品会电子商务有限公司
0.0,深圳市龙华区弘源电子商务工作室
1.0,广州市斯凯奇商业有限公司
6.0,广州司诺达科技有限公司
1.0,广州林庆堂母婴用品有限公司
0.0,吉林省本草堂商贸有限公司
0.0,怡康连锁药房（深圳）有限公司
0.0,广州唯品会电子商务有限公司
2.0,深圳街电科技有限公司
0.0,广州唯品会电子商务有限公司
1.0,松原市富迪食品有限公司
0.0,喀什神康医药连锁有限公司第十分公司
2.0,惠州倾城之恋信息技术有限公司
7.0,广州市智安芯电子科技有限公司
1.0,广州菲颜化妆品有限公司
1.0,佛山市顺德区盛泰广贸易有限公司
1.0,广州尚影亿贸易有限公司
1.0,广州卡派电子商务有限公司
2.0,深圳市腾讯计算机系统有限公司
4.0,哈密香芝丽酒店有限责任公司
4.0,成都顺心捷达供应链管理有限公司
0.0,广州唯品会电子商务有限公司
1.0,广州居海商贸有限公司
1.0,贡井区泰鼎建材经营部
6.0,广东大巴鱼科技有限公司
1.0,广州市海珠区潮品服饰商行
0.0,广州唯品会电子商务有限公司
7.0,广州金赛医药科技有限公司
0.0,宜宾万家福商贸有限责任公司中央公园分公司
1.0,广州市凯温丝电子商务有限公司
1.0,长春市芯彬商贸行
0.0,广州华几贸易有限公司
2.0,广州九零数卡计算机网络技术有限公司
4.0,新疆华凌工贸（集团）有限公司（B楼D50）
26.0,深圳市宝安区沙井财旺源服装厂
1.0,广州聚优阁贸易有限公司
0.0,成都蜀二味电子商务有限公司
27.0,江安县江安镇金普朗门窗经营部
2.0,成都市蜜地信息技术有限公司
0.0,遂宁市兴志琪汽车销售有限公司
1.0,广州一统化妆品有限公司
7.0,广州同安应急消防科技有限公司
0.0,深圳美团优选科技有限公司
1.0,长春王子人参贸易有限公司
2.0,广东中视信息科技有限公司
0.0,广州市佳俪电子商务有限公司
7.0,广州纤魅医药生物科技有限公司
5.0,朝阳区然耳保健养生馆
1.0,四平市新鼎泰商贸有限公司
1.0,广州炫雅化妆品有限公司
0.0,乌鲁木齐金桥优品商贸有限公司
4.0,惠州市星赫教育科技有限公司
0.0,普宁市池尾十里坊食品商行
1.0,广州婴雄婴儿用品有限公司
14.0,佛山泛德文化艺术有限公司
1.0,广东天呈佳品装饰材料有限责任公司
8.0,深圳市育飞体育文化传播有限公司
0.0,自流井区嘉馨伊舞服装店
0.0,潮州市潮安区苏兴熊贸易商行
0.0,奎屯克斯顿鞋业店
1.0,新疆国美电器有限公司五一分店
6.0,广东悦莱生物科技有限公司
30.0,深圳市爱车邦物流有限公司
27.0,和田市优米装饰设计工作室
10.0,广东永辉超市有限公司肇庆鼎湖万达广场店
10.0,四川铁投湖锦置业有限公司
6.0,诗霖（佛山市）生物科技有限公司
16.0,额敏县银河欢乐谷游艺中心
3.0,珠海市横琴华琴西式快餐店
0.0,湛江美名贸易有限公司
0.0,射洪市家德乐全屋定制经营部
2.0,思可教育投资开发（深圳）有限公司
14.0,惠州狮子城文化有限公司
0.0,北京华联超市（江南店）
0.0,佛山德蓝瑟家具有限公司
1.0,广州优思达商品有限公司
1.0,粉饰浪漫（深圳）贸易有限公司
1.0,深圳市郭达鸿业贸易有限公司
0.0,吉林省中正汽车销售服务有限公司
14.0,东莞市东睦影像文化发展有限公司
9.0,东莞市优渡电子科技有限公司
5.0,宽城区杰喜莱干洗店
0.0,潮州市潮安区凤塘镇晟礼陶瓷经营部
26.0,广东骆驼服饰有限公司
0.0,广州唯品会电子商务有限公司
7.0,广州为天下溪生物科技有限公司
1.0,深圳国美家电有限公司
5.0,泸州市龙马潭区乾源洗衣店
0.0,吉木萨尔县城镇亨通烟酒商行
0.0,昌吉市鸿鼎到家仓储部
8.0,资中县师锐健身服务部
16.0,北京中公教育科技有限公司吉林市分公司
4.0,珠海市吉姆教育科技有限公司
1.0,新疆鑫民安燃气设备有限责任公司
3.0,四川金拱门食品有限公司南充阆中内东街餐厅
5.0,惠州市惠城区维密印象摄影工作室
0.0,惠州市泰恒盛电器有限公司
9.0,中国移动通信集团吉林有限公司白山分公司
0.0,佛山市南海区嘉美思蛋糕店
4.0,达州俣创商业管理有限责任公司
3.0,中国石化集团西北石油局有限公司乌鲁木齐西北石油酒店
5.0,惠州市惠阳区淡水盘子古色摄影店
13.0,万源美居丽致酒店
0.0,库尔勒圣果名苑爱可贝贝母婴生活用品店
4.0,新疆维斯特温泉假日酒店管理有限公司
0.0,深圳美团优选科技有限公司
1.0,新疆好家乡超市有限公司乌鲁木齐世贸广场店
11.0,深圳星悦智汇文化传媒有限公司
12.0,汕头市益利食品有限公司
6.0,广州古泉生物科技有限公司
8.0,珠海市斗门区白蕉镇静遇瑜伽商铺
3.0,泸州市江阳区陈浩餐饮店
2.0,广东好易租科技有限公司
1.0,长春京东普汇贸易有限公司
7.0,广州首品生物科技有限公司
3.0,朝阳区同鑫三品阁过桥米线前进大街店
7.0,广东望天湖生物科技股份有限公司
0.0,东莞市百城新材料有限公司
5.0,高新区（新市区）喀什东路长鸿洗车行
14.0,成都元宙数藏文化传媒有限公司
1.0,永达汽贸
0.0,广州酷寇贸易有限公司
1.0,深圳市金粤锂电科技有限公司
1.0,广州仙指秀美甲用品有限公司
21.0,东莞市芭玛健康科技有限公司
0.0,端州区乐购特食品生活超市
6.0,自贡云峰网络科技有限公司
0.0,大竹县肖氏车行
0.0,普宁市天之乾贸易有限公司
4.0,新疆华凌工贸（集团）有限公司
1.0,深圳市雅雕电子商务有限公司
1.0,深圳市微之捷科技有限公司
0.0,东莞市众诚医药有限公司
1.0,成都京东世纪贸易有限公司
4.0,四川博大启程教育咨询有限公司
0.0,广州得赋阿里健康大药房有限公司
1.0,广州佩遥电子商务有限公司
3.0,惠州市惠阳区淡水麻辣小厨小吃店
0.0,南部县滨江街道时令服装店
21.0,广州振兴化妆品有限公司
4.0,广州市象云信息服务有限公司
1.0,四会市胜嘉福珠宝店
0.0,广州市天河区元岗喜全便利店
14.0,乌鲁木齐市米东区新米卡时光小镇亲子中心
3.0,深圳市品如初餐饮文化管理有限公司岗贝店
18.0,壹健康健康产业（深圳）有限公司
1.0,成华区蒋华商贸部
5.0,霍尔果斯元泰科技有限公司
6.0,东莞市源潮科技有限公司
0.0,四会市浩燕珠宝店
17.0,普宁市占陇锋泫电器配件厂
10.0,佛山普华美居物业服务有限公司
0.0,广州唯品会电子商务有限公司
1.0,广州奕彩美贸易有限公司
18.0,塔城市包家小轿车租赁服务有限公司
1.0,深圳国美家电有限公司
6.0,广州怡嘉生物科技有限公司
0.0,成都市好来屋量贩家居百货有限公司双流店
6.0,广东德益科技有限公司
0.0,珠海市香洲区杰航便利店
4.0,广州绿瘦健康咨询有限公司
0.0,自流井区欧睿服饰行
0.0,成都家满新鲜贸易有限公司
5.0,深圳市龙岗区优优生活视觉工作室
9.0,华为终端有限公司
15.0,中国联合网络通信有限公司抚松县分公司
0.0,达州市通川区陈泊宏家具经营部
2.0,唯品会(肇庆)电子商务有限公司
4.0,吉林省农业投资集团科技投资有限公司
11.0,广州百帮互联网有限公司
3.0,东丰县商贸中心快餐食品有限公司
7.0,深圳市莱德兴科技有限公司
2.0,广州瞬马科技有限公司
0.0,广州唯品会电子商务有限公司
2.0,惠州市森先生网络科技有限公司
9.0,东莞市畅网计算机科技有限公司
1.0,广州东陶卫洗丽卫浴商行
3.0,靖宇县双福羊汤馆
2.0,北京中公教育科技有限公司公主岭分公司
0.0,资中县天英眼镜经营部
24.0,广州市锦粮健康食品有限公司
0.0,广州唯品会电子商务有限公司
4.0,珠海一路投资有限公司
11.0,深圳市创海网络信息科技有限公司
5.0,惠东县南亚水都娱乐服务有限公司
2.0,广州邦民极速科技有限公司
1.0,东莞市致和汽车销售有限公司
0.0,四川金恒德国际贸易有限公司
0.0,龙泉驿区西河镇辰海六喜珠宝店
0.0,成都源创潮流服饰有限公司成华分公司
1.0,广州市姿严贸易有限公司
28.0,成都艺星医疗美容医院有限公司
0.0,广州倡泰贸易商行
1.0,广州香丽莱汽车用品有限公司
1.0,经济技术开发区乌西迪西食品店
1.0,深圳竹芒科技有限公司
17.0,华帝股份有限公司
5.0,新市区昆明路星光贝贝摄影馆
6.0,广东来啊教育科技有限公司
30.0,四川省旺平物流有限公司
4.0,山东聚铭人力资源管理有限公司深圳分公司
5.0,四川宝贝格子托育服务有限公司
3.0,库尔勒拿孜古木凉菜店
0.0,广州唯品会电子商务有限公司
1.0,广州乔书玲贸易有限公司
1.0,成都腾瑞贸易有限公司
0.0,吉林省五年数码有限责任公司
2.0,深圳市腾讯计算机系统有限公司
6.0,广州布提威科技有限公司
4.0,沃尔玛（中国）投资有限公司
1.0,佛山市南海区定弘百货商行
0.0,梅河口市美余化妆品店
0.0,岳池县天天康大药房连锁有限公司成果店
0.0,阆中王敏副食店
10.0,泸州市阳光大和置业有限公司
0.0,成都国美电器有限公司南充分公司
9.0,ＴＣＬ王牌电器（惠州）有限公司
9.0,华为终端有限公司
1.0,深圳小星科技有限公司
7.0,广州泽成生物科技有限公司
0.0,金堂县金唛蛋糕店
3.0,吉林市船营区牛圈烤肉店
1.0,深圳市展宏数码科技有限公司
0.0,深圳市罗湖区小方安防用品锁具店
0.0,东莞市茶山艺奇雪贸易商行
2.0,深圳十方融海科技有限公司
4.0,小方象（深圳）企业管理有限公司
3.0,开江县书亦烧仙草饮品店
0.0,深圳市泉杰网络科技有限公司
6.0,中山市标成照明科技有限公司
0.0,中山市拾叁灯饰有限公司
7.0,广东衍生医药有限公司
0.0,乌鲁木齐健力美体育文化发展有限公司
1.0,广州宣慧商贸有限公司
4.0,北京中公教育科技有限公司达州分公司
5.0,佛山市藤广野美发有限公司
4.0,深圳前海鑫海资本有限公司
7.0,吉林省蓝涯大药房连锁有限责任公司活力城分公司
0.0,深圳市青番茄通信设备有限公司
1.0,高新区(新市区)柳州路花仙女鲜花店
5.0,成都微肯美容美发有限公司
1.0,深圳竹芒科技有限公司
2.0,浙江淘宝网络有限公司
0.0,武侯区昊瑞日用百货经营部
5.0,深圳市鸿运御颜堂健康管理有限公司
3.0,疏勒县穆巴热克音乐餐厅
3.0,深圳市拾碗菜餐饮管理有限公司
1.0,长春京东普汇贸易有限公司
12.0,普宁市里湖香满园食品厂
4.0,北京中公教育科技有限公司南充分公司
3.0,成华区鑫伍隆串串店
3.0,大英县蓬莱镇小超小吃店
15.0,中国移动通信集团广东有限公司高要分公司
3.0,郫都区梁心餐饮店
1.0,广州航加贸易店
15.0,中国移动通信集团广东有限公司高要分公司
1.0,靖宇县显辉土特产销售处
11.0,广州好水易达网络科技有限公司
1.0,南关区新天地亚泰大街超市
19.0,广东居政安防科技发展有限公司
1.0,广州梓柚进出口有限公司
0.0,深圳市冰族电子商务有限公司
1.0,广州壹美人进出口贸易有限公司
1.0,广州星狴达贸易有限公司
0.0,自贡市高新区李记卤菜梨园店
1.0,广州淘上美伊服饰有限公司
0.0,吉林市昌邑区佳朋东北土特产店
1.0,广州馨露海喜庆用品有限公司
4.0,广州三十二号国际旅行社有限公司
1.0,广州市颖仙化妆品有限公司
28.0,广州安健医疗护理站有限公司
8.0,佛山市大势捷健身有限公司
4.0,成都蜕变学堂教育咨询有限公司
11.0,四川琦淘佳网络科技有限公司
27.0,新疆柒空间智居装饰工程有限公司
1.0,广州市优美姿服饰有限公司
0.0,松原市宁江区辽金古玩城俊丞收藏品商铺
0.0,伊宁县朗科陶瓷店
0.0,广东好万家药房连锁有限公司
2.0,深圳市腾讯计算机系统有限公司
0.0,自贡中盛天翔汽车销售服务有限公司
3.0,新疆鸿森餐饮管理有限公司
21.0,广州姿御盈化妆品有限公司
6.0,广州择道科技有限公司
1.0,东莞市欧涵服饰有限公司
0.0,荣耀终端有限公司
1.0,广州市云七膳品贸易有限公司
0.0,广州市克莉亚贸易有限公司
18.0,深圳慢舍健康管理有限公司
29.0,惠州市惠恒科技有限公司
3.0,天府新区成都片区太平渔蛙相恋火锅店
25.0,中国第一汽车股份有限公司
0.0,射洪县沱牌镇小龙摩托车行
0.0,乌什县锦熙百货超市
3.0,大邑县张斌福胜饭店
1.0,四平市海丰加油站
4.0,珠海大横琴创新发展有限公司希尔顿花园酒店
0.0,中江县凯江镇奕辰珠宝店
0.0,东莞市星辰汽车贸易有限公司
0.0,深圳市万宁福大药房有限公司
1.0,揭阳市炫芬贸易有限公司
5.0,和田市慕倾科技美肤馆
30.0,深圳市星星朗网络应急救援服务有限公司
13.0,伊吾县盛锦酒店管理有限责任公司
11.0,广州市小欧电子科技有限公司
18.0,佳美加汽车服务集团有限公司
0.0,深圳屋虎猫馆宠物有限公司
1.0,广州市艾妮商贸有限公司
2.0,腾讯科技（深圳）有限公司
1.0,深圳来电科技有限公司
3.0,老长春菜馆
18.0,深圳小红蚁信息技术有限公司
26.0,东莞市可欣针织有限公司
